3,0
12,0
13,1
16,0
17,0
19,0
21,1
36,2
47,2
41,0
55,3
57,2
66,2
74,2
63,2
70,2
88,3
72,2
86,0
110,3
112,3
123,4
102,3
150,5
154,5
171,6
173,6
174,0
204,7
197,7
227,8
181,2
232,8
237,8
238,8
234,8
243,7
248,8
250,1
253,8
255,0
259,0
264,0
265,0
273,0
277,9
278,9
271,0
283,9
288,10
305,10
308,10
310,10
311,10
313,10
321,9
322,9
325,9
347,10
350,10
356,11
361,11
368,12
369,12
372,11
379,11
402,11
416,11
437,11
438,11
443,11
440,11
251,8
252,8
249,8
246,8
247,8
436,11
439,11
423,11
435,11
420,11
421,11
422,11
349,10
334,10
326,10
266,0
267,0
268,0
269,0
272,0
274,0
275,0
176,0
348,12
362,12
363,12
353,10
260,3
262,3
65,3
87,3
105,3
106,3
107,4
108,4
109,4
89,3
90,3
91,3
92,3
93,3
94,4
95,3
96,3
97,3
98,3
99,3
100,3
101,3
82,3
52,0
48,3
43,3
29,0
192,8
193,8
194,8
195,8
258,2
49,2
50,2
53,2
54,2
58,2
67,2
68,2
60,2
62,2
11,0
20,0
18,0
14,0
15,0
4,1
5,1
6,0
7,1
1,0
2,1
9,1
104,3
261,1
122,3
124,4
324,9
357,11
358,11
359,11
360,11
343,9
344,9
335,9
336,11
337,11
338,11
373,11
374,11
282,9
323,9
316,9
317,9
318,9
319,9
291,9
292,9
293,9
298,9
299,9
300,9
301,9
302,9
279,9
377,11
378,11
390,11
391,12
394,11
395,11
396,11
397,11
398,11
399,11
400,11
433,11
434,11
424,11
425,11
413,11
414,11
415,11
285,6
286,6
287,10
175,6
172,6
166,6
167,6
168,6
169,6
170,6
383,12
366,12
431,11
432,11
428,11
444,11
445,11
446,11
244,7
245,7
242,7
177,6
178,6
73,2
75,2
76,2
77,2
78,2
79,2
80,2
81,2
61,2
69,2
59,2
83,2
84,2
71,2
64,2
179,2
180,6
182,6
417,12
418,12
419,12
384,12
385,12
386,12
387,12
388,12
389,12
355,11
345,12
346,11
113,4
114,4
115,4
116,4
117,4
118,4
119,4
120,4
121,4
30,1
31,4
32,1
33,2
34,0
35,0
22,1
23,1
24,1
25,1
26,3
27,1
28,1
375,11
376,11
404,11
333,10
289,10
290,9
284,10
303,6
304,10
314,10
315,10
309,10
306,10
307,10
327,10
320,9
294,9
295,9
296,9
297,9
280,9
281,9
276,9
339,9
340,9
341,9
342,9
367,12
354,12
233,8
239,8
240,7
241,7
235,8
236,8
196,7
228,8
229,7
230,8
231,8
198,7
199,7
200,8
201,7
202,7
203,7
205,8
206,7
207,8
208,7
209,7
210,7
211,7
212,8
213,7
214,7
215,7
216,7
217,7
218,8
219,7
220,8
221,7
222,7
223,7
224,8
225,8
226,8
405,11
407,11
408,11
37,2
38,2
39,2
40,2
56,2
42,2
51,2
44,2
45,2
46,2
125,4
126,5
127,4
128,5
129,5
130,5
131,5
132,4
133,5
134,5
135,5
136,5
137,5
138,4
139,5
140,5
141,5
142,5
143,5
144,5
145,5
146,5
147,5
148,5
149,5
151,5
152,5
153,5
155,5
156,5
157,5
158,5
159,5
161,5
162,5
163,5
164,5
165,5
409,12
410,11
411,11
412,11
406,11
427,11
429,11
430,11
401,11
403,11
184,6
185,6
186,6
187,6
188,6
189,6
190,6
191,6
352,12
364,12
365,10
351,10
312,10
328,10
329,10
330,10
331,10
332,10
256,0
257,0
254,0
263,0
183,0
160,0
85,0
10,0
8,4
270,0
392,11
393,11
370,11
371,11
380,11
381,11
382,12
426,11
441,11
442,11
