3,0
12,0
13,0
16,0
17,0
19,0
21,0
36,1
47,1
41,0
55,0
57,1
66,1
74,1
63,1
70,1
88,0
72,1
86,0
110,0
112,0
123,0
102,0
150,1
154,1
171,1
173,1
174,0
204,2
197,2
227,2
181,1
232,2
237,2
238,2
234,2
243,2
248,2
250,2
253,2
255,0
259,0
264,0
265,0
273,0
277,3
278,3
271,0
283,3
288,3
305,3
308,3
310,3
311,3
313,3
321,3
322,3
325,3
347,3
350,3
356,3
361,3
368,3
369,3
372,3
379,3
402,3
416,3
437,3
438,3
443,3
440,3
251,2
252,2
249,2
246,2
247,2
436,3
439,3
423,3
435,3
420,3
421,3
422,3
349,3
334,3
326,3
266,0
267,0
268,0
269,0
272,0
274,0
275,0
176,0
348,3
362,3
363,3
353,3
260,0
262,0
65,0
87,0
105,0
106,0
107,0
108,0
109,0
89,0
90,0
91,0
92,0
93,0
94,3
95,0
96,0
97,0
98,0
99,0
100,0
101,0
82,0
52,0
48,0
43,0
29,0
192,2
193,2
194,2
195,2
258,1
49,1
50,1
53,1
54,1
58,1
67,1
68,1
60,1
62,1
11,0
20,0
18,0
14,0
15,0
4,0
5,0
6,0
7,0
1,0
2,0
9,0
104,0
261,0
122,0
124,0
324,3
357,3
358,3
359,3
360,3
343,3
344,3
335,3
336,3
337,3
338,3
373,3
374,3
282,3
323,3
316,3
317,3
318,3
319,3
291,3
292,3
293,3
298,3
299,3
300,3
301,3
302,3
279,3
377,3
378,3
390,3
391,3
394,3
395,3
396,3
397,3
398,3
399,3
400,3
433,3
434,3
424,3
425,3
413,3
414,3
415,3
285,1
286,1
287,3
175,1
172,1
166,1
167,1
168,1
169,1
170,1
383,3
366,3
431,3
432,3
428,3
444,3
445,3
446,3
244,2
245,2
242,2
177,1
178,1
73,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
61,1
69,1
59,1
83,1
84,1
71,1
64,1
179,1
180,1
182,1
417,3
418,3
419,3
384,3
385,3
386,3
387,3
388,3
389,3
355,3
345,3
346,3
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
30,0
31,0
32,0
33,1
34,0
35,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
375,3
376,3
404,3
333,3
289,3
290,3
284,3
303,1
304,3
314,3
315,3
309,3
306,3
307,3
327,3
320,3
294,3
295,3
296,3
297,3
280,3
281,3
276,1
339,3
340,3
341,3
342,3
367,3
354,3
233,2
239,2
240,2
241,2
235,2
236,2
196,2
228,2
229,2
230,2
231,2
198,2
199,2
200,2
201,2
202,2
203,2
205,2
206,2
207,2
208,2
209,2
210,2
211,2
212,2
213,2
214,2
215,2
216,2
217,2
218,2
219,2
220,2
221,2
222,2
223,2
224,2
225,2
226,2
405,3
407,3
408,3
37,1
38,1
39,1
40,1
56,1
42,1
51,1
44,1
45,1
46,1
125,0
126,1
127,0
128,1
129,1
130,1
131,1
132,0
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,1
151,1
152,1
153,1
155,1
156,1
157,1
158,1
159,1
161,1
162,1
163,1
164,1
165,1
409,3
410,3
411,3
412,3
406,3
427,3
429,3
430,3
401,3
403,3
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
352,3
364,3
365,3
351,3
312,3
328,3
329,3
330,3
331,3
332,3
256,0
257,0
254,0
263,0
183,0
160,0
85,0
10,0
8,0
270,0
392,3
393,3
370,3
371,3
380,3
381,3
382,3
426,3
441,3
442,3
